city,time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,weather_code,pressure_msl,cloud_cover,wind_speed_10m,wind_gusts_10m,wind_direction_10m,rainfall_event,heavy_rain_event,thunderstorm_event,dense_fog_event,dust_storm_event,strong_wind_event,heatwave_event,source_file,fe_year,fe_month,fe_day,fe_dayofyear,fe_season,fe_precipitation_rollmean_3,fe_precipitation_rollmean_7,fe_rain_rollmean_3,fe_rain_rollmean_7,fe_rainfall_event_rollmean_3,fe_rainfall_event_rollmean_7
Nagpur,2024-01-06 13:00:00,26.2,58,17.3,28.3,0.0,0.0,0,1013.9,17,7.2,22.0,37,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,6,6,winter,0.10000000000000002,0.08571428571428573,0.10000000000000002,0.08571428571428573,0.6666666666666666,0.7142857142857143
Nagpur,2024-01-06 14:00:00,26.4,57,17.3,28.0,0.0,0.0,1,1013.2,47,6.7,21.6,54,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,6,6,winter,0.03333333333333333,0.07142857142857142,0.03333333333333333,0.07142857142857142,0.3333333333333333,0.5714285714285714
Nagpur,2024-01-06 15:00:00,24.9,62,17.2,26.4,0.6,0.6,53,1013.3,91,7.2,19.4,53,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,6,6,winter,0.19999999999999998,0.15714285714285717,0.19999999999999998,0.15714285714285717,0.3333333333333333,0.7142857142857143
Nagpur,2024-01-06 16:00:00,24.7,62,16.8,26.1,0.1,0.1,51,1013.3,55,6.5,18.0,84,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,6,6,winter,0.2333333333333333,0.15714285714285717,0.2333333333333333,0.15714285714285717,0.6666666666666666,0.7142857142857143
Nagpur,2024-01-06 17:00:00,23.6,68,17.4,25.3,0.0,0.0,3,1013.9,89,5.7,13.3,55,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,6,6,winter,0.2333333333333333,0.14285714285714288,0.2333333333333333,0.14285714285714288,0.6666666666666666,0.5714285714285714
Nagpur,2024-01-06 18:00:00,21.2,77,17.0,22.6,0.0,0.0,3,1015.0,93,7.2,14.8,63,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,6,6,winter,0.03333333333333333,0.1142857142857143,0.03333333333333333,0.1142857142857143,0.3333333333333333,0.42857142857142855
Nagpur,2024-01-06 19:00:00,20.7,80,17.2,22.3,0.0,0.0,2,1016.0,52,6.1,11.9,50,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,6,6,winter,0.0,0.09999999999999999,0.0,0.09999999999999999,0.0,0.2857142857142857
Nagpur,2024-01-06 20:00:00,20.2,83,17.2,21.4,0.0,0.0,2,1016.5,70,9.3,15.1,36,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,6,6,winter,0.0,0.09999999999999999,0.0,0.09999999999999999,0.0,0.2857142857142857
Nagpur,2024-01-06 21:00:00,20.1,84,17.3,21.4,0.0,0.0,2,1017.5,70,9.0,16.6,331,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,6,6,winter,0.0,0.09999999999999999,0.0,0.09999999999999999,0.0,0.2857142857142857
Nagpur,2024-01-06 22:00:00,19.5,87,17.3,20.8,0.0,0.0,3,1017.2,100,8.5,15.8,12,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,6,6,winter,0.0,0.014285714285714303,0.0,0.014285714285714303,0.0,0.14285714285714285
Nagpur,2024-01-06 23:00:00,19.0,88,17.0,20.3,0.0,0.0,1,1017.2,24,8.0,15.5,5,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 00:00:00,18.7,89,16.9,19.9,0.0,0.0,0,1016.7,16,8.0,14.0,27,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 01:00:00,18.1,92,16.7,19.3,0.0,0.0,0,1016.1,16,7.4,14.0,39,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 02:00:00,17.5,93,16.4,18.8,0.0,0.0,1,1015.6,29,6.4,12.2,47,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 03:00:00,17.6,92,16.2,18.6,0.0,0.0,1,1015.4,25,7.7,13.0,41,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 04:00:00,17.0,94,16.0,18.0,0.0,0.0,0,1015.5,2,6.9,13.0,39,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 05:00:00,16.6,94,15.5,17.4,0.0,0.0,0,1015.9,0,6.7,12.2,36,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 06:00:00,16.9,94,15.9,18.1,0.0,0.0,0,1016.8,0,5.9,13.0,52,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 07:00:00,17.3,91,15.8,18.2,0.0,0.0,0,1017.5,0,7.4,10.8,51,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 08:00:00,19.3,81,16.0,20.3,0.0,0.0,0,1018.9,3,7.1,16.2,30,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 09:00:00,21.8,71,16.2,22.6,0.0,0.0,0,1019.4,0,8.9,20.9,43,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 10:00:00,24.2,62,16.4,25.1,0.0,0.0,0,1018.9,0,8.9,22.7,58,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 11:00:00,25.9,56,16.5,27.6,0.0,0.0,0,1017.7,0,7.9,22.3,74,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 12:00:00,27.2,46,14.7,28.5,0.0,0.0,0,1016.1,0,8.0,21.6,100,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 13:00:00,28.0,41,13.5,28.8,0.0,0.0,0,1015.0,2,7.8,21.6,103,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 14:00:00,28.2,38,12.7,28.3,0.0,0.0,0,1013.8,3,7.2,20.9,90,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 15:00:00,28.1,37,12.2,27.7,0.0,0.0,0,1013.4,2,7.3,18.7,79,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 16:00:00,27.3,40,12.6,27.0,0.0,0.0,0,1013.5,1,7.6,17.6,71,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 17:00:00,24.1,56,14.8,24.7,0.0,0.0,0,1013.8,3,6.9,14.0,47,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 18:00:00,22.7,63,15.3,23.5,0.0,0.0,0,1014.3,18,6.8,10.8,58,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 19:00:00,22.0,64,14.9,22.4,0.0,0.0,1,1014.9,30,8.1,13.0,32,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 20:00:00,22.0,63,14.5,21.5,0.0,0.0,1,1015.8,26,13.5,22.7,25,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 21:00:00,21.3,68,15.2,21.2,0.0,0.0,0,1016.5,3,12.8,24.8,38,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 22:00:00,20.4,74,15.6,20.6,0.0,0.0,0,1017.0,2,10.9,22.3,44,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-07 23:00:00,19.5,78,15.6,20.1,0.0,0.0,0,1016.9,0,8.2,18.7,38,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 00:00:00,18.8,81,15.4,19.4,0.0,0.0,0,1016.3,0,8.3,14.4,34,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 01:00:00,18.1,83,15.2,18.8,0.0,0.0,0,1016.2,0,6.9,14.0,51,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 02:00:00,17.8,84,15.1,18.4,0.0,0.0,0,1015.7,0,7.6,12.6,31,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 03:00:00,17.4,86,15.0,18.0,0.0,0.0,0,1015.8,1,7.1,13.0,30,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 04:00:00,17.0,87,14.9,17.6,0.0,0.0,0,1016.3,1,6.9,11.9,43,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 05:00:00,16.8,87,14.7,17.3,0.0,0.0,0,1016.4,1,6.9,11.5,51,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 06:00:00,16.7,91,15.3,17.4,0.0,0.0,0,1017.0,0,7.6,14.0,98,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 07:00:00,17.1,89,15.3,18.1,0.0,0.0,0,1018.1,0,4.8,13.0,42,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 08:00:00,19.3,79,15.7,20.5,0.0,0.0,0,1019.3,0,5.1,13.3,4,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 09:00:00,21.5,70,15.8,22.8,0.0,0.0,0,1019.6,0,4.6,15.1,39,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 10:00:00,23.5,63,16.0,25.0,0.0,0.0,0,1019.1,0,3.5,15.1,66,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 11:00:00,25.3,57,16.3,27.8,0.0,0.0,0,1017.9,0,2.2,14.8,90,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 12:00:00,26.8,53,16.4,29.8,0.0,0.0,0,1016.4,0,1.3,14.0,124,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 13:00:00,27.7,50,16.3,30.7,0.0,0.0,0,1015.3,0,1.1,12.6,162,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 14:00:00,28.1,49,16.3,30.4,0.0,0.0,0,1014.1,0,1.8,12.2,127,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 15:00:00,28.1,49,16.3,29.8,0.0,0.0,0,1013.6,0,3.2,11.9,90,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 16:00:00,27.5,51,16.4,28.9,0.0,0.0,0,1013.6,0,4.8,11.9,77,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 17:00:00,24.7,64,17.4,26.6,0.0,0.0,0,1014.0,0,5.3,10.8,62,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 18:00:00,22.8,65,15.8,23.8,0.0,0.0,0,1014.7,2,6.6,10.4,41,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 19:00:00,22.4,65,15.4,23.0,0.0,0.0,0,1015.5,2,8.2,13.3,41,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 20:00:00,21.8,64,14.7,22.2,0.0,0.0,0,1015.8,2,7.7,13.3,37,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 21:00:00,20.8,67,14.4,21.1,0.0,0.0,0,1016.1,0,7.2,12.6,37,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 22:00:00,19.7,71,14.3,20.0,0.0,0.0,0,1016.3,0,7.2,11.2,27,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-08 23:00:00,19.6,71,14.3,19.7,0.0,0.0,0,1016.1,1,8.6,14.0,33,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 00:00:00,19.1,74,14.3,19.3,0.0,0.0,0,1015.9,2,7.6,14.0,45,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 01:00:00,18.3,77,14.2,18.6,0.0,0.0,0,1015.7,1,6.9,12.2,62,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 02:00:00,18.2,76,13.9,17.9,0.0,0.0,0,1015.8,0,10.2,17.3,108,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 03:00:00,16.9,82,13.8,16.9,0.0,0.0,0,1015.5,0,7.8,17.6,77,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 04:00:00,16.5,83,13.6,16.8,0.0,0.0,0,1015.4,1,5.9,9.7,47,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 05:00:00,16.3,84,13.5,16.5,0.0,0.0,0,1015.8,2,6.1,10.1,40,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 06:00:00,16.7,86,14.3,17.0,0.0,0.0,0,1016.8,1,7.5,12.6,55,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 07:00:00,17.3,83,14.4,17.5,0.0,0.0,0,1017.5,0,8.4,13.0,83,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 08:00:00,19.6,75,15.0,20.5,0.0,0.0,0,1018.2,0,4.9,13.7,73,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 09:00:00,22.3,66,15.5,23.1,0.0,0.0,0,1018.2,0,6.6,16.9,77,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 10:00:00,24.7,58,15.9,25.5,0.0,0.0,0,1017.7,1,8.0,20.9,80,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 11:00:00,26.6,51,15.7,27.9,0.0,0.0,2,1017.0,59,8.3,21.6,90,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 12:00:00,28.1,45,15.1,29.5,0.0,0.0,2,1015.3,54,8.2,22.0,105,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 13:00:00,29.2,40,14.1,30.1,0.0,0.0,0,1014.1,8,8.7,22.0,120,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 14:00:00,29.6,37,13.3,29.9,0.0,0.0,0,1013.5,7,7.5,22.0,145,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 15:00:00,29.5,36,12.9,29.5,0.0,0.0,0,1013.4,1,5.8,18.7,158,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 16:00:00,28.8,40,14.0,29.5,0.0,0.0,0,1013.5,1,3.5,14.0,156,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 17:00:00,28.1,41,13.8,28.7,0.0,0.0,0,1013.8,1,4.1,6.5,128,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 18:00:00,24.5,55,15.0,25.0,0.0,0.0,3,1015.0,93,7.7,11.9,242,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 19:00:00,23.9,57,14.7,24.2,0.0,0.0,3,1015.9,97,8.4,14.0,250,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 20:00:00,23.1,60,14.8,23.8,0.0,0.0,3,1016.4,96,5.8,14.0,270,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 21:00:00,22.6,62,14.9,22.9,0.0,0.0,3,1016.4,99,8.8,14.0,305,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 22:00:00,22.8,61,14.9,22.7,0.0,0.0,3,1016.4,100,11.4,19.4,305,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-09 23:00:00,22.7,62,14.9,23.0,0.0,0.0,3,1015.7,100,8.7,19.8,318,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 00:00:00,22.3,64,15.1,22.9,0.0,0.0,3,1015.3,100,6.9,14.8,317,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 01:00:00,21.5,69,15.5,22.6,0.0,0.0,3,1015.1,97,4.8,11.5,333,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 02:00:00,20.3,78,16.2,21.5,0.0,0.0,3,1014.8,100,6.2,9.0,324,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 03:00:00,20.1,81,16.6,21.7,0.0,0.0,3,1014.7,95,4.3,6.8,265,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 04:00:00,19.5,79,15.8,20.7,0.0,0.0,3,1014.8,95,4.7,9.4,266,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 05:00:00,19.3,81,15.9,20.1,0.0,0.0,3,1014.6,90,7.9,12.6,357,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 06:00:00,19.5,82,16.3,20.8,0.0,0.0,3,1015.5,97,5.8,14.4,356,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 07:00:00,19.9,81,16.5,21.4,0.0,0.0,3,1016.2,93,5.1,9.7,8,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 08:00:00,21.6,76,17.1,23.7,0.0,0.0,3,1016.9,97,2.0,8.3,135,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 09:00:00,23.2,70,17.4,25.5,0.0,0.0,3,1017.4,92,2.1,9.7,121,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 10:00:00,25.1,64,17.7,27.3,0.0,0.0,1,1017.2,34,3.2,12.6,63,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 11:00:00,26.8,56,17.4,28.8,0.0,0.0,1,1016.3,30,4.2,15.5,70,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 12:00:00,27.9,50,16.6,30.1,0.0,0.0,3,1014.6,85,2.5,15.5,45,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 13:00:00,28.2,48,16.1,29.5,0.0,0.0,3,1013.6,90,5.8,16.9,330,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 14:00:00,27.8,48,15.7,29.0,0.0,0.0,2,1013.0,70,4.6,17.6,321,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 15:00:00,27.7,47,15.3,28.7,0.0,0.0,3,1012.8,100,5.2,13.3,282,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 16:00:00,26.7,59,18.0,29.2,0.0,0.0,3,1013.1,100,2.5,10.8,262,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 17:00:00,25.8,65,18.6,28.3,0.0,0.0,3,1013.7,94,4.6,5.4,231,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-01-10 18:00:00,22.7,74,17.9,25.2,0.4,0.4,51,1014.9,47,2.3,10.4,129,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.13333333333333333,0.05714285714285716,0.13333333333333333,0.05714285714285716,0.3333333333333333,0.14285714285714285
Nagpur,2024-01-10 19:00:00,21.8,86,19.4,24.8,0.0,0.0,2,1015.6,59,3.9,6.5,68,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.13333333333333333,0.05714285714285716,0.13333333333333333,0.05714285714285716,0.3333333333333333,0.14285714285714285
Nagpur,2024-01-10 20:00:00,21.3,87,19.0,23.4,0.0,0.0,1,1016.5,23,8.3,13.7,56,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.13333333333333333,0.05714285714285716,0.13333333333333333,0.05714285714285716,0.3333333333333333,0.14285714285714285
Nagpur,2024-01-10 21:00:00,20.6,89,18.6,23.1,0.0,0.0,2,1016.9,56,4.7,15.5,67,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,1,10,10,winter,0.0,0.05714285714285716,0.0,0.05714285714285716,0.0,0.14285714285714285
